,Round,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td %,Td %,Sub. att,Rev.,Ctrl,Sig. str,Head,Body,Leg,Distance,Clinch,Ground,URL
0,1,Marina Rodriguez,0,51 of 75,68%,67 of 99,1 of 1,100%,0,0,1:07,51 of 75,38 of 56,13 of 19,0 of 0,6 of 13,45 of 62,0 of 0,http://www.ufcstats.com/fight-details/d8335b728604b222
1,1,Michelle Waterson-Gomez,0,10 of 20,50%,13 of 25,1 of 5,20%,0,0,2:09,10 of 20,5 of 15,4 of 4,1 of 1,2 of 7,6 of 7,2 of 6,http://www.ufcstats.com/fight-details/d8335b728604b222
2,2,Marina Rodriguez,0,19 of 27,70%,23 of 31,0 of 0,---,0,0,0:56,19 of 27,9 of 14,9 of 11,1 of 2,6 of 10,8 of 11,5 of 6,http://www.ufcstats.com/fight-details/d8335b728604b222
3,2,Michelle Waterson-Gomez,0,3 of 12,25%,3 of 12,0 of 1,0%,0,0,0:40,3 of 12,2 of 8,1 of 3,0 of 1,2 of 10,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/d8335b728604b222
0,1,Bryan Battle,0,23 of 50,46%,23 of 50,0 of 0,---,0,0,0:00,23 of 50,5 of 19,16 of 28,2 of 3,22 of 48,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/bf647be41de365e4
1,1,AJ Fletcher,0,18 of 38,47%,18 of 38,0 of 1,0%,0,0,0:09,18 of 38,4 of 20,2 of 3,12 of 15,15 of 32,3 of 5,0 of 1,http://www.ufcstats.com/fight-details/bf647be41de365e4
2,2,Bryan Battle,0,22 of 30,73%,40 of 55,1 of 2,50%,1,0,3:30,22 of 30,4 of 6,18 of 24,0 of 0,7 of 13,15 of 17,0 of 0,http://www.ufcstats.com/fight-details/bf647be41de365e4
3,2,AJ Fletcher,0,7 of 13,53%,11 of 19,0 of 1,0%,0,0,0:24,7 of 13,2 of 6,4 of 6,1 of 1,5 of 9,2 of 4,0 of 0,http://www.ufcstats.com/fight-details/bf647be41de365e4
0,1,Ricardo Ramos,0,0 of 9,0%,0 of 10,2 of 3,66%,1,0,1:58,0 of 9,0 of 6,0 of 1,0 of 2,0 of 9,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/6e1bf1b163b3aeab
1,1,Charles Jourdain,0,8 of 9,88%,8 of 10,0 of 0,---,1,0,0:00,8 of 9,3 of 4,4 of 4,1 of 1,7 of 8,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/6e1bf1b163b3aeab
0,1,Dan Argueta,0,3 of 14,21%,8 of 21,1 of 4,25%,1,0,2:14,3 of 14,1 of 10,1 of 2,1 of 2,3 of 13,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/b78545b32a97ac44
1,1,Miles Johns,0,8 of 21,38%,8 of 23,0 of 0,---,0,0,0:49,8 of 21,8 of 21,0 of 0,0 of 0,8 of 19,0 of 0,0 of 2,http://www.ufcstats.com/fight-details/b78545b32a97ac44
2,2,Dan Argueta,0,16 of 32,50%,16 of 35,1 of 2,50%,0,0,1:21,16 of 32,10 of 24,3 of 5,3 of 3,10 of 24,5 of 7,1 of 1,http://www.ufcstats.com/fight-details/b78545b32a97ac44
3,2,Miles Johns,0,14 of 28,50%,23 of 38,1 of 3,33%,0,0,1:50,14 of 28,10 of 22,3 of 5,1 of 1,12 of 24,2 of 3,0 of 1,http://www.ufcstats.com/fight-details/b78545b32a97ac44
4,3,Dan Argueta,0,14 of 39,35%,14 of 39,0 of 0,---,1,0,0:20,14 of 39,9 of 33,4 of 5,1 of 1,9 of 33,0 of 0,5 of 6,http://www.ufcstats.com/fight-details/b78545b32a97ac44
5,3,Miles Johns,0,21 of 43,48%,21 of 43,1 of 3,33%,0,0,2:00,21 of 43,14 of 34,2 of 4,5 of 5,20 of 41,0 of 0,1 of 2,http://www.ufcstats.com/fight-details/b78545b32a97ac44
0,1,Tim Means,1,39 of 53,73%,44 of 58,0 of 1,0%,0,0,1:22,39 of 53,21 of 34,16 of 17,2 of 2,25 of 36,8 of 10,6 of 7,http://www.ufcstats.com/fight-details/b3c7a5a97978d156
1,1,Andre Fialho,0,19 of 47,40%,19 of 47,0 of 0,---,0,0,0:00,19 of 47,8 of 31,8 of 13,3 of 3,13 of 41,6 of 6,0 of 0,http://www.ufcstats.com/fight-details/b3c7a5a97978d156
2,2,Tim Means,0,48 of 69,69%,73 of 99,0 of 1,0%,0,1,1:29,48 of 69,33 of 53,14 of 15,1 of 1,22 of 39,14 of 16,12 of 14,http://www.ufcstats.com/fight-details/b3c7a5a97978d156
3,2,Andre Fialho,0,29 of 50,58%,32 of 54,1 of 1,100%,0,0,0:48,29 of 50,24 of 44,4 of 4,1 of 2,19 of 39,10 of 11,0 of 0,http://www.ufcstats.com/fight-details/b3c7a5a97978d156
4,3,Tim Means,1,17 of 21,80%,17 of 21,0 of 0,---,0,0,0:00,17 of 21,12 of 16,3 of 3,2 of 2,9 of 12,8 of 9,0 of 0,http://www.ufcstats.com/fight-details/b3c7a5a97978d156
5,3,Andre Fialho,0,3 of 6,50%,5 of 9,0 of 0,---,0,0,0:00,3 of 6,0 of 0,3 of 6,0 of 0,3 of 6,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/b3c7a5a97978d156
0,1,Jacob Malkoun,0,28 of 39,71%,44 of 60,1 of 3,33%,0,0,3:39,28 of 39,28 of 39,0 of 0,0 of 0,0 of 0,0 of 0,28 of 39,http://www.ufcstats.com/fight-details/1496969c1497dc85
1,1,Cody Brundage,0,2 of 4,50%,3 of 5,1 of 1,100%,0,0,0:26,2 of 4,1 of 3,0 of 0,1 of 1,1 of 3,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/1496969c1497dc85
0,1,Mohammed Usman,0,32 of 72,44%,34 of 74,0 of 1,0%,0,0,0:00,32 of 72,26 of 60,6 of 12,0 of 0,31 of 69,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/49ede01b061cfae3
1,1,Jake Collier,0,41 of 89,46%,41 of 89,0 of 0,---,1,0,0:49,41 of 89,25 of 71,11 of 13,5 of 5,35 of 79,6 of 10,0 of 0,http://www.ufcstats.com/fight-details/49ede01b061cfae3
2,2,Mohammed Usman,0,36 of 85,42%,37 of 87,0 of 0,---,0,0,0:00,36 of 85,22 of 71,14 of 14,0 of 0,36 of 85,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/49ede01b061cfae3
3,2,Jake Collier,0,34 of 68,50%,34 of 68,0 of 0,---,0,0,0:04,34 of 68,17 of 49,11 of 12,6 of 7,33 of 66,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/49ede01b061cfae3
4,3,Mohammed Usman,0,17 of 34,50%,47 of 73,1 of 2,50%,0,0,3:07,17 of 34,10 of 25,7 of 9,0 of 0,16 of 32,0 of 0,1 of 2,http://www.ufcstats.com/fight-details/49ede01b061cfae3
5,3,Jake Collier,0,12 of 26,46%,25 of 41,0 of 0,---,1,0,0:00,12 of 26,11 of 25,0 of 0,1 of 1,12 of 26,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/49ede01b061cfae3
0,1,Mizuki,0,18 of 33,54%,27 of 44,0 of 1,0%,0,0,1:13,18 of 33,6 of 16,10 of 15,2 of 2,11 of 22,7 of 11,0 of 0,http://www.ufcstats.com/fight-details/adb411b0f418ce33
1,1,Hannah Goldy,0,17 of 29,58%,20 of 37,0 of 1,0%,0,0,0:23,17 of 29,1 of 11,10 of 12,6 of 6,7 of 17,10 of 12,0 of 0,http://www.ufcstats.com/fight-details/adb411b0f418ce33
2,2,Mizuki,0,6 of 9,66%,15 of 22,1 of 1,100%,0,0,1:59,6 of 9,3 of 4,3 of 5,0 of 0,3 of 4,2 of 3,1 of 2,http://www.ufcstats.com/fight-details/adb411b0f418ce33
3,2,Hannah Goldy,0,6 of 10,60%,13 of 21,1 of 5,20%,0,0,1:30,6 of 10,0 of 1,5 of 7,1 of 2,1 of 4,5 of 6,0 of 0,http://www.ufcstats.com/fight-details/adb411b0f418ce33
4,3,Mizuki,0,31 of 63,49%,41 of 74,0 of 0,---,0,0,0:19,31 of 63,22 of 52,7 of 9,2 of 2,23 of 51,8 of 12,0 of 0,http://www.ufcstats.com/fight-details/adb411b0f418ce33
5,3,Hannah Goldy,0,24 of 56,42%,31 of 65,0 of 8,0%,0,0,0:58,24 of 56,9 of 31,11 of 20,4 of 5,12 of 34,12 of 22,0 of 0,http://www.ufcstats.com/fight-details/adb411b0f418ce33
0,1,Tamires Vidal,0,23 of 40,57%,31 of 48,0 of 3,0%,0,0,0:54,23 of 40,7 of 23,0 of 0,16 of 17,23 of 39,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/0732e6b6eb0a607d
1,1,Montserrat Rendon,0,17 of 54,31%,27 of 68,0 of 1,0%,0,0,0:47,17 of 54,13 of 47,0 of 2,4 of 5,17 of 54,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0732e6b6eb0a607d
2,2,Tamires Vidal,0,21 of 38,55%,21 of 38,0 of 0,---,1,0,0:00,21 of 38,5 of 18,1 of 1,15 of 19,21 of 38,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0732e6b6eb0a607d
3,2,Montserrat Rendon,0,25 of 61,40%,35 of 75,2 of 2,100%,0,0,1:43,25 of 61,17 of 50,6 of 9,2 of 2,20 of 48,1 of 1,4 of 12,http://www.ufcstats.com/fight-details/0732e6b6eb0a607d
4,3,Tamires Vidal,0,16 of 31,51%,26 of 45,0 of 0,---,0,0,0:00,16 of 31,5 of 18,2 of 2,9 of 11,16 of 31,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0732e6b6eb0a607d
5,3,Montserrat Rendon,0,27 of 67,40%,50 of 97,1 of 2,50%,0,0,2:21,27 of 67,15 of 51,5 of 7,7 of 9,18 of 49,0 of 1,9 of 17,http://www.ufcstats.com/fight-details/0732e6b6eb0a607d
0,1,Alexa Grasso,0,12 of 41,29%,60 of 89,0 of 0,---,0,0,0:00,12 of 41,7 of 28,2 of 4,3 of 9,9 of 35,3 of 6,0 of 0,http://www.ufcstats.com/fight-details/b395c89e19a3fec4
1,1,Valentina Shevchenko,0,14 of 40,35%,25 of 51,1 of 2,50%,0,0,1:20,14 of 40,9 of 35,4 of 4,1 of 1,12 of 37,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/b395c89e19a3fec4
2,2,Alexa Grasso,1,28 of 42,66%,86 of 107,0 of 0,---,0,0,0:20,28 of 42,20 of 32,6 of 7,2 of 3,10 of 24,17 of 17,1 of 1,http://www.ufcstats.com/fight-details/b395c89e19a3fec4
3,2,Valentina Shevchenko,0,15 of 29,51%,62 of 76,1 of 1,100%,0,0,3:03,15 of 29,9 of 22,0 of 1,6 of 6,7 of 14,1 of 2,7 of 13,http://www.ufcstats.com/fight-details/b395c89e19a3fec4
4,3,Alexa Grasso,0,4 of 15,26%,35 of 54,0 of 0,---,0,1,0:12,4 of 15,3 of 11,0 of 1,1 of 3,4 of 15,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/b395c89e19a3fec4
5,3,Valentina Shevchenko,0,9 of 18,50%,40 of 51,1 of 1,100%,1,0,3:16,9 of 18,6 of 14,0 of 1,3 of 3,9 of 18,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/b395c89e19a3fec4
6,4,Alexa Grasso,0,20 of 49,40%,38 of 69,1 of 1,100%,0,0,0:37,20 of 49,13 of 37,2 of 5,5 of 7,11 of 39,9 of 10,0 of 0,http://www.ufcstats.com/fight-details/b395c89e19a3fec4
7,4,Valentina Shevchenko,0,19 of 43,44%,31 of 55,1 of 2,50%,0,0,0:58,19 of 43,17 of 41,0 of 0,2 of 2,18 of 42,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/b395c89e19a3fec4
8,5,Alexa Grasso,0,20 of 56,35%,43 of 89,0 of 1,0%,1,0,1:30,20 of 56,11 of 43,2 of 5,7 of 8,17 of 47,2 of 2,1 of 7,http://www.ufcstats.com/fight-details/b395c89e19a3fec4
9,5,Valentina Shevchenko,0,23 of 49,46%,41 of 68,0 of 1,0%,0,0,0:00,23 of 49,20 of 46,2 of 2,1 of 1,21 of 47,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/b395c89e19a3fec4
0,1,Kevin Holland,0,40 of 111,36%,40 of 111,0 of 0,---,0,0,0:00,40 of 111,15 of 76,11 of 18,14 of 17,36 of 105,4 of 6,0 of 0,http://www.ufcstats.com/fight-details/697efaf0d162e877
1,1,Jack Della Maddalena,0,41 of 69,59%,41 of 69,0 of 0,---,0,0,0:00,41 of 69,19 of 42,14 of 18,8 of 9,34 of 60,7 of 9,0 of 0,http://www.ufcstats.com/fight-details/697efaf0d162e877
2,2,Kevin Holland,0,49 of 127,38%,49 of 127,0 of 2,0%,0,0,0:00,49 of 127,27 of 97,10 of 16,12 of 14,46 of 124,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/697efaf0d162e877
3,2,Jack Della Maddalena,0,34 of 61,55%,34 of 61,0 of 0,---,0,0,0:00,34 of 61,10 of 34,14 of 17,10 of 10,33 of 60,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/697efaf0d162e877
4,3,Kevin Holland,0,38 of 118,32%,38 of 118,0 of 0,---,0,0,0:00,38 of 118,17 of 85,12 of 21,9 of 12,37 of 117,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/697efaf0d162e877
5,3,Jack Della Maddalena,0,30 of 60,50%,30 of 60,0 of 0,---,0,0,0:00,30 of 60,17 of 39,8 of 14,5 of 7,27 of 55,3 of 5,0 of 0,http://www.ufcstats.com/fight-details/697efaf0d162e877
0,1,Raul Rosas Jr.,1,18 of 30,60%,19 of 31,0 of 0,---,0,0,0:17,18 of 30,17 of 29,1 of 1,0 of 0,6 of 11,1 of 2,11 of 17,http://www.ufcstats.com/fight-details/c0ca4c201d086ea8
1,1,Terrence Mitchell,0,6 of 19,31%,6 of 19,0 of 0,---,0,0,0:00,6 of 19,5 of 18,1 of 1,0 of 0,6 of 19,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c0ca4c201d086ea8
0,1,Daniel Zellhuber,0,12 of 50,24%,12 of 50,0 of 0,---,0,0,0:00,12 of 50,7 of 40,2 of 7,3 of 3,12 of 50,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/2e1435c160bfe8b2
1,1,Christos Giagos,0,26 of 52,50%,26 of 52,0 of 2,0%,0,0,0:00,26 of 52,16 of 37,2 of 6,8 of 9,26 of 51,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/2e1435c160bfe8b2
2,2,Daniel Zellhuber,0,24 of 51,47%,24 of 51,0 of 0,---,1,0,0:17,24 of 51,11 of 35,9 of 12,4 of 4,23 of 50,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/2e1435c160bfe8b2
3,2,Christos Giagos,0,12 of 30,40%,12 of 30,0 of 4,0%,0,0,0:11,12 of 30,9 of 26,1 of 1,2 of 3,10 of 28,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/2e1435c160bfe8b2
0,1,Fernando Padilla,0,26 of 82,31%,26 of 82,0 of 0,---,0,0,0:00,26 of 82,17 of 68,5 of 8,4 of 6,24 of 77,2 of 5,0 of 0,http://www.ufcstats.com/fight-details/a5d76e93a5052e3f
1,1,Kyle Nelson,0,25 of 50,50%,25 of 50,0 of 1,0%,0,0,0:00,25 of 50,12 of 36,5 of 5,8 of 9,25 of 48,0 of 2,0 of 0,http://www.ufcstats.com/fight-details/a5d76e93a5052e3f
2,2,Fernando Padilla,0,22 of 59,37%,23 of 60,0 of 1,0%,0,0,0:07,22 of 59,11 of 46,6 of 6,5 of 7,19 of 56,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/a5d76e93a5052e3f
3,2,Kyle Nelson,0,30 of 58,51%,31 of 59,0 of 0,---,0,0,0:00,30 of 58,16 of 43,8 of 9,6 of 6,29 of 57,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/a5d76e93a5052e3f
4,3,Fernando Padilla,0,24 of 67,35%,24 of 67,0 of 0,---,0,0,0:00,24 of 67,14 of 54,6 of 8,4 of 5,22 of 65,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/a5d76e93a5052e3f
5,3,Kyle Nelson,0,27 of 76,35%,27 of 76,0 of 2,0%,0,0,0:00,27 of 76,15 of 64,6 of 6,6 of 6,26 of 71,1 of 5,0 of 0,http://www.ufcstats.com/fight-details/a5d76e93a5052e3f
0,1,Loopy Godinez,1,6 of 11,54%,14 of 20,2 of 2,100%,5,0,3:39,6 of 11,3 of 8,2 of 2,1 of 1,5 of 10,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/79f03eca3fe5cdb3
1,1,Elise Reed,0,1 of 4,25%,5 of 11,0 of 0,---,0,0,0:20,1 of 4,0 of 1,0 of 1,1 of 2,1 of 4,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/79f03eca3fe5cdb3
2,2,Loopy Godinez,0,15 of 20,75%,23 of 31,3 of 3,100%,1,0,2:50,15 of 20,12 of 17,2 of 2,1 of 1,10 of 14,2 of 2,3 of 4,http://www.ufcstats.com/fight-details/79f03eca3fe5cdb3
3,2,Elise Reed,0,2 of 9,22%,29 of 37,0 of 1,0%,0,0,0:02,2 of 9,0 of 5,2 of 2,0 of 2,2 of 8,0 of 0,0 of 1,http://www.ufcstats.com/fight-details/79f03eca3fe5cdb3
0,1,Roman Kopylov,0,27 of 41,65%,28 of 43,0 of 0,---,0,0,0:02,27 of 41,8 of 22,5 of 5,14 of 14,25 of 37,2 of 4,0 of 0,http://www.ufcstats.com/fight-details/7a0813ec0fadc84e
1,1,Josh Fremd,0,22 of 58,37%,22 of 58,0 of 2,0%,0,0,0:31,22 of 58,5 of 37,6 of 7,11 of 14,21 of 57,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/7a0813ec0fadc84e
2,2,Roman Kopylov,1,22 of 43,51%,26 of 47,0 of 0,---,0,0,0:01,22 of 43,15 of 34,4 of 5,3 of 4,22 of 43,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7a0813ec0fadc84e
3,2,Josh Fremd,0,16 of 58,27%,16 of 58,0 of 3,0%,0,0,0:19,16 of 58,13 of 44,2 of 6,1 of 8,16 of 58,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7a0813ec0fadc84e
0,1,Edgar Chairez,0,12 of 20,60%,12 of 20,0 of 0,---,1,0,0:14,12 of 20,0 of 6,2 of 3,10 of 11,12 of 20,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/5d3e046b6bcd49f5
1,1,Daniel Lacerda,0,4 of 14,28%,8 of 18,1 of 2,50%,0,0,1:19,4 of 14,1 of 8,1 of 3,2 of 3,3 of 12,0 of 0,1 of 2,http://www.ufcstats.com/fight-details/5d3e046b6bcd49f5
0,1,Tracy Cortez,0,39 of 75,52%,39 of 75,0 of 0,---,0,0,0:00,39 of 75,20 of 55,6 of 6,13 of 14,34 of 70,5 of 5,0 of 0,http://www.ufcstats.com/fight-details/bcec26b425194e40
1,1,Jasmine Jasudavicius,0,24 of 63,38%,25 of 64,0 of 1,0%,0,0,0:05,24 of 63,14 of 47,6 of 12,4 of 4,20 of 57,4 of 6,0 of 0,http://www.ufcstats.com/fight-details/bcec26b425194e40
2,2,Tracy Cortez,0,28 of 61,45%,29 of 62,0 of 0,---,0,0,0:17,28 of 61,16 of 46,7 of 10,5 of 5,22 of 53,6 of 8,0 of 0,http://www.ufcstats.com/fight-details/bcec26b425194e40
3,2,Jasmine Jasudavicius,0,18 of 56,32%,32 of 71,2 of 5,40%,0,0,1:52,18 of 56,11 of 40,5 of 13,2 of 3,14 of 48,4 of 8,0 of 0,http://www.ufcstats.com/fight-details/bcec26b425194e40
4,3,Tracy Cortez,0,36 of 76,47%,48 of 88,0 of 1,0%,0,0,0:09,36 of 76,27 of 63,3 of 7,6 of 6,35 of 75,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/bcec26b425194e40
5,3,Jasmine Jasudavicius,0,35 of 87,40%,38 of 90,0 of 4,0%,0,0,1:03,35 of 87,18 of 61,14 of 22,3 of 4,24 of 71,11 of 16,0 of 0,http://www.ufcstats.com/fight-details/bcec26b425194e40
0,1,Alex Reyes,0,14 of 38,36%,15 of 39,0 of 2,0%,0,0,0:01,14 of 38,8 of 30,2 of 4,4 of 4,12 of 32,2 of 6,0 of 0,http://www.ufcstats.com/fight-details/58b2fdad7af9be02
1,1,Charlie Campbell,1,43 of 72,59%,43 of 72,0 of 0,---,0,0,0:02,43 of 72,27 of 53,10 of 13,6 of 6,35 of 60,7 of 10,1 of 2,http://www.ufcstats.com/fight-details/58b2fdad7af9be02
0,1,Josefine Knutsson,0,27 of 38,71%,45 of 62,0 of 0,---,0,0,3:53,27 of 38,18 of 29,6 of 6,3 of 3,10 of 14,2 of 3,15 of 21,http://www.ufcstats.com/fight-details/11318a7807cee8ca
1,1,Marnic Mann,0,2 of 7,28%,12 of 18,0 of 2,0%,0,0,0:00,2 of 7,1 of 4,0 of 1,1 of 2,2 of 7,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/11318a7807cee8ca
2,2,Josefine Knutsson,0,32 of 55,58%,44 of 67,1 of 2,50%,0,0,2:58,32 of 55,20 of 41,9 of 11,3 of 3,19 of 34,4 of 5,9 of 16,http://www.ufcstats.com/fight-details/11318a7807cee8ca
3,2,Marnic Mann,0,2 of 10,20%,19 of 29,0 of 0,---,0,0,0:33,2 of 10,2 of 7,0 of 3,0 of 0,2 of 10,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/11318a7807cee8ca
4,3,Josefine Knutsson,0,22 of 35,62%,58 of 77,2 of 2,100%,0,0,3:58,22 of 35,15 of 27,5 of 6,2 of 2,9 of 21,2 of 3,11 of 11,http://www.ufcstats.com/fight-details/11318a7807cee8ca
5,3,Marnic Mann,0,4 of 12,33%,8 of 17,0 of 0,---,0,0,0:00,4 of 12,3 of 9,0 of 2,1 of 1,4 of 12,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/11318a7807cee8ca
0,1,Israel Adesanya,0,12 of 39,30%,12 of 39,0 of 0,---,0,0,0:00,12 of 39,1 of 20,3 of 7,8 of 12,12 of 39,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7f16e7725245bb2d
1,1,Sean Strickland,1,27 of 52,51%,27 of 52,0 of 0,---,0,0,0:14,27 of 52,22 of 42,1 of 4,4 of 6,11 of 28,11 of 14,5 of 10,http://www.ufcstats.com/fight-details/7f16e7725245bb2d
2,2,Israel Adesanya,0,20 of 64,31%,20 of 64,0 of 0,---,0,0,0:00,20 of 64,3 of 35,7 of 12,10 of 17,20 of 64,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7f16e7725245bb2d
3,2,Sean Strickland,0,16 of 32,50%,16 of 32,0 of 0,---,0,0,0:00,16 of 32,11 of 22,5 of 8,0 of 2,16 of 32,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7f16e7725245bb2d
4,3,Israel Adesanya,0,21 of 57,36%,21 of 57,0 of 0,---,0,0,0:00,21 of 57,4 of 27,10 of 17,7 of 13,21 of 57,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7f16e7725245bb2d
5,3,Sean Strickland,0,20 of 41,48%,20 of 41,0 of 0,---,0,0,0:00,20 of 41,12 of 32,8 of 9,0 of 0,20 of 41,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7f16e7725245bb2d
6,4,Israel Adesanya,0,20 of 51,39%,20 of 51,0 of 0,---,0,0,0:00,20 of 51,10 of 35,7 of 10,3 of 6,20 of 51,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7f16e7725245bb2d
7,4,Sean Strickland,0,38 of 63,60%,38 of 63,0 of 0,---,0,0,0:00,38 of 63,22 of 46,15 of 16,1 of 1,38 of 63,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7f16e7725245bb2d
8,5,Israel Adesanya,0,21 of 60,35%,21 of 60,0 of 0,---,0,0,0:00,21 of 60,4 of 37,11 of 14,6 of 9,21 of 60,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7f16e7725245bb2d
9,5,Sean Strickland,0,36 of 71,50%,36 of 71,0 of 0,---,0,0,0:00,36 of 71,18 of 44,16 of 25,2 of 2,36 of 71,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7f16e7725245bb2d
0,1,Tai Tuivasa,0,15 of 39,38%,16 of 40,0 of 0,---,0,0,0:00,15 of 39,0 of 16,5 of 7,10 of 16,15 of 39,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/e4ed294e16e16d81
1,1,Alexander Volkov,1,51 of 83,61%,53 of 86,0 of 1,0%,0,0,0:07,51 of 83,29 of 56,13 of 16,9 of 11,50 of 82,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/e4ed294e16e16d81
2,2,Tai Tuivasa,0,13 of 28,46%,14 of 29,0 of 0,---,0,0,0:00,13 of 28,4 of 15,2 of 2,7 of 11,11 of 26,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/e4ed294e16e16d81
3,2,Alexander Volkov,0,42 of 60,70%,54 of 78,0 of 0,---,1,0,2:28,42 of 60,36 of 54,5 of 5,1 of 1,22 of 33,2 of 2,18 of 25,http://www.ufcstats.com/fight-details/e4ed294e16e16d81
0,1,Manel Kape,1,36 of 55,65%,38 of 57,0 of 0,---,0,0,0:28,36 of 55,18 of 35,13 of 15,5 of 5,28 of 43,2 of 2,6 of 10,http://www.ufcstats.com/fight-details/222bb2c67a87d312
1,1,Felipe dos Santos,0,32 of 96,33%,32 of 96,0 of 3,0%,0,0,0:08,32 of 96,13 of 65,13 of 20,6 of 11,31 of 92,1 of 4,0 of 0,http://www.ufcstats.com/fight-details/222bb2c67a87d312
2,2,Manel Kape,0,37 of 61,60%,37 of 61,0 of 0,---,0,0,0:00,37 of 61,26 of 46,7 of 8,4 of 7,32 of 53,3 of 6,2 of 2,http://www.ufcstats.com/fight-details/222bb2c67a87d312
3,2,Felipe dos Santos,0,35 of 102,34%,35 of 103,0 of 1,0%,0,0,0:00,35 of 102,19 of 69,9 of 22,7 of 11,34 of 100,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/222bb2c67a87d312
4,3,Manel Kape,0,39 of 66,59%,41 of 68,1 of 1,100%,0,0,0:17,39 of 66,33 of 56,4 of 7,2 of 3,32 of 53,1 of 1,6 of 12,http://www.ufcstats.com/fight-details/222bb2c67a87d312
5,3,Felipe dos Santos,0,32 of 106,30%,34 of 111,0 of 1,0%,0,0,0:00,32 of 106,21 of 81,6 of 18,5 of 7,29 of 100,2 of 2,1 of 4,http://www.ufcstats.com/fight-details/222bb2c67a87d312
0,1,Justin Tafa,1,11 of 14,78%,11 of 14,0 of 0,---,0,0,0:05,11 of 14,9 of 11,0 of 0,2 of 3,6 of 9,0 of 0,5 of 5,http://www.ufcstats.com/fight-details/f9d2137f380e66bf
1,1,Austen Lane,0,7 of 14,50%,7 of 15,0 of 0,---,0,0,0:00,7 of 14,3 of 9,1 of 2,3 of 3,7 of 14,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/f9d2137f380e66bf
0,1,Tyson Pedro,1,16 of 29,55%,16 of 29,0 of 0,---,0,0,0:03,16 of 29,12 of 24,1 of 2,3 of 3,15 of 28,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/3e1c27f17433f9e4
1,1,Anton Turkalj,0,8 of 24,33%,9 of 25,0 of 0,---,0,0,0:00,8 of 24,3 of 13,1 of 1,4 of 10,6 of 21,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/3e1c27f17433f9e4
